Beija Flor Naturals,Bath & Beauty,https://www.beijaflornaturals.com/
Bekura,Bodycare,https://www.bekurabeauty.com/
Bellurelle,Bodycare,https://bellurelle.com/
Beneath Your Mask,Skin Care,https://beneathyourmask.com/
Beneath Your Mask,Skincare,https://beneathyourmask.com/
Bessie and Lovie,Beauty,http://www.bessieandlovie.com/
Bethany E. Photography,Services,http://www.bethanyephotography.com/
Bey Moss,Health & Wellness,https://beymoss.com/
Big Man Bakes,Bakery/Desserts,http://bigmanbakes.com/story.htm
Big Red’s Hot Sauce,Food & Beverage,https://bigredshotsauce.com/
Black Art Tees,Clothing,https://www.etsy.com/shop/BlackArtTees
Black Girl Sunscreen,Skin Care,https://www.blackgirlsunscreen.com/product/black-girl-sunscreen-spf-30/
BlackLux,Clothing,http://blackluxonline.com/
Blending Souls Bath & Body Co.,Skincare,https://blendingsoulsbathbody.com/
Blessed Designs,Apparel,http://blesseddesignsco.com/
BLK & Bold,Food & Beverage,https://blkandbold.com/
BLK + GRN,Health & Wellness,https://blkgrn.com/
BLK MKT Vintage,Vintage,https://www.blkmktvintage.com/
Blue Zaria,Services,http://www.bluezaria.com/
Body And Soul Naturally,Health & Wellness,https://www.bodyandsoulnaturally.com/
Boldbeat Textiles,Decor/Furniture,https://www.boldbeat-textiles.com/
Bolé Road Textiles,Textiles,https://boleroadtextiles.com/
Bomb'd Aesthetics,Bath & Beauty,https://www.lovebombd.com/
Booked By Iran,Services,http://www.bookedbyiman.com/
Botanicals Beauty,Beauty,https://www.botanicalsbeauty.com/
Boujee Bohemian Boutique & Candles,Health & Wellness,http://boujeebohemian.bigcartel.com/
Brandy Loves Beauty,Beauty,http://www.brandylovesbeauty.online/
Breed Love Beauty Co. ,Bath & Beauty,https://breedlovebeautyco.com/
Brie Alexis Beauty,Bath & Beauty,https://www.shopbriealexisbeauty.com/
Briogeo,Haircare,https://briogeohair.com/
Brother Vellie's,Apparel,https://brothervellies.com/
Brown Sugar Bakery,Bakery/Desserts,https://www.brownsugarbakerychicago.com/
Browndages,Bandages,https://browndages.com/
ButHerFly,Beauty,http://www.butherfly.com/
Buttah Skincare,Skin Care,https://www.buttahskin.com/
Butter Creamery,Bakery/Desserts,https://buttercreamery.com/who-we-are
Buttermilk Boutique,Bakery/Desserts,https://www.buttermilkboutique.com/
Buttermilk Drop,Bakery/Desserts,http://www.buttermilkdrop.com/
"By Justine, LLC",Hair,https://www.by-justine.com/
By Liana Rae,Art,https://bylianarae.com/
By Ms James,Home Goods,https://www.bymsjames.com/
ByChari,Jewelry,https://bychari.com/
Cajose Natural,Beauty,http://cajosenatural.com/
Cake Bar Dallas,Bakery/Desserts,https://www.cakebardallas.com/cakes/
Cake Love,Bakery/Desserts,http://cakelove.com/
Cake Mama's Dessert Bar,Bakery/Desserts,https://www.facebook.com/Cakemamasdessertbar/
Cakery Square,Bakery/Desserts,https://www.cakerysquare.com/
Cakes By Denise's,Bakery/Desserts,http://cakesbydenises.com/denises/
Cakes by Lameeka,Bakery/Desserts,http://www.cakesbylameeka.com/
Cakes Like Velvet,Bakery/Desserts,https://cakeslikevelvet.com/
Calabash Tea & Tonic,Food,http://www.calabashtea.com/
Cali Hndsme,Skincare for Men,https://calihndsme.com/
Callaloo,Food & Beverage,https://callaloobox.com/
Cami Cakes,Bakery/Desserts,https://www.camicakes.com/
Camille Rose,Haircare,https://www.camillerose.com/
Candles By Bri,Decor/Furniture,http://www.candlesbybri.com/
Capital City Co.,Food & Beverage,https://www.shopcapitalcity.com/
Carmabella Skincare,Beauty,http://www.carmabellaskincare.com/
Chakra Zulu,Spiritual/Homegoods,https://chakrazulucrystals.com/
Charleston Gourmet Burger Co.,Food & Beverage,https://charlestongourmetburger.com/
Chase The Waist,Clothing,https://teespring.com/stores/chase-the-waist-2?aid=ts-boosted-rt
Chateau Hi,Services,http://www.chateauhi.com/
"Che’ Beautiful, LLC",Beauty,http://chebeautiful.com/
Cherry Blossom Intimates,Intimates/Hosiery,cherryblossomintimates.com
Chipmunk Chronicles,Apparel,https://chipmunkchronicles.bigcartel.com/
Chocolate Kinks & Kurls,Hair,https://chocolatekinksandkurls.com/
Christie Ann Cruise,Services,http://www.christieanncruise.com/
Christopher’s Dog Treats,Pet,http://theedoggytreat.com/
Cindsational Creation,Beauty,http://www.cindsationalcreation.com/
Cocoacentric,Apparel,https://www.cocoacentric.com/
Cold Laundry,Apparel,https://www.coldlaundrystores.com/
Collective Closets,Apparel,https://collectiveclosets.com.au
Coloring Pins,Accessories,https://www.coloringpins.com/
Complected Skin Co. ,Skincare,wix.to/5MASCOA
ConditionHer,Health & Wellness,http://conditionher.com/
Conjuria,Spiritual/Homegoods,https://www.etsy.com/shop/Conjuria?source=aw&utm_source=affiliate_window&utm_medium=affiliate&utm_campaign=us_location_buyer&utm_term=3657&utm_content=304459&awc=6220_1592865506_371431254120d06265d051100f7aa9cc
Corage LLC,Toys,http://www.coragedolls.com/
Cosmic Cookie Bakery,Bakery/Desserts,https://cosmiccookiebakery.com/
Creativa IP Law LLC,Services,https://creativaiplaw.com/
Creative Confections By Nette,Bakery/Desserts,https://www.facebook.com/creativeconfectionsbynette/
Creative Life By Ana,Health & Wellness,http://creativelifebyana.com/
Creator,Health & Wellness,http://www.shopcreatoronline.com/
Creole Rouge,Beauty,http://www.creolerougebeauty.com/
Creole Secret Therapeutic Aromatherapy,Health & Wellness,http://www.creolesecretaromatherapy.com/
Crown Candle Co.,Decor,https://www.crowncandleco.com/
Cup of Te,Tea & Coffee,https://cupofte.com/
Cupcake Junkie,Bakery/Desserts,http://cupcakejunkiebr.com/
Cupcake Kitchen Houston,Bakery/Desserts,https://cupcakekitchenhouston.com/
Cupcakes By Dsignz,Bakery/Desserts,https://www.cupcakesbydsignz.com/
Curlbox,Haircare,https://curlbox.com/
CurlMix,Haircare,curlmix.com
Curtis and Cake,Bakery/Desserts,https://www.curtisandcake.com/
CurveEssentials Boutique,Clothing,http://www.curvessentials.com/
Cushnie,Accessories,cushnie.com
Cushnie,Apparel,https://cushnie.com/
Cute & Curly,Beauty,http://www.cuteandcurlyproducts.com/
D'Iyanu,Swimwear,https://www.diyanu.com/collections/mens-swimwear
Danessa Myricks,Cosmetics,https://www.danessamyricksbeauty.com/
Dehiya,Skincare,https://dehiyabeauty.com/
DevelopMe4Me Elite Performance Consulting Company,Services,http://developme4me.com/
Diamond Bird LLC,Beauty,http://www.diamondbirdllc.com/
Dope Coffee,Food & Beverage,https://www.realdope.coffee/
Dorcas Creates,Art,https://dorcascreates.com/
Draped,Clothing,http://www.shopdraped.com/
Dressed to Kale,Food & Beverage,https://www.dressedtukale.com/
Eboni's Sweet Creations,Bakery/Desserts,https://www.facebook.com/ebonissweetcreations/
Edas,Accessories,https://edas.store/
Eden Bodyworks,Haircare,https://linkin.bio/edenbodyworks
Educated Lotus,Health & Wellness,http://www.educatedlotus.com/
Edwards’ Wellness & Skin Care Facility,Health & Wellness,http://www.edwardswellness.com/
Ekua Ceramics,Home Goods,https://www.ekuaceramics.com/shop
Elan Byrd,Apparel,https://www.elanbyrd.com/
Elements of Aliel,Beauty,http://www.elementsofaliel.com/
Elia Vintage,Vintage,https://www.eliavintage.com/
Ellidai,Clothing,http://www.ellidai.com/
Elohvi,Health & Wellness,http://www.elohvi.com/
Emily's Heirloom Poundcakes,Bakery/Desserts,https://www.emilysheirloompoundcakes.com/
Empress Incarnated,Health & Wellness,http://www.empressincarnated.com/
Emrld Clothing,Apparel,https://emrldclothing.com/
Epara Skincare,Skin Care,https://www.eparaskincare.com/
Epi.Logic,Skin Care,https://www.brooklynfaceandeye.com/epilogic-skincare
"Equanimity NYC, LLC",Health & Wellness,https://www.equanimitynyc.com/
Estelle Colored Glass,Home Goods,https://www.estellecoloredglass.com/
Eternally in Amber,Haircare,https://www.eternallyinambershop.com/
Eume Rose,Bodycare,https://www.eumerose.com/
Euphorically Black,Accessories,http://www.euphoricallyblack.com/
Everlasting Love Fulfillment,Services,http://www.have-everlastinglove.com/
Everything Made for You,Bath & Beauty,https://everythingmadeforyou.com/
Everything That Glitterz,Accessories,http://everythingthatglitterz.biz/
EvyDani Books,Services,http://www.evydanibooks.com/
Excellence Don’t End Now,Clothing,https://excellenceedenmerch.com/
Experience Escape Travel,Services,http://marshacorbett.inteletravel.com/
Exquisite Kreations,Bakery/Desserts,http://www.exquisitekreations.com/
Fe Noel,Apparel,https://fenoel.com/collections/daughter-of-the-soil
Fenty Beauty,Cosmetics,https://www.fentybeauty.com/
Fiscalpink,Services,http://www.fiscalpink.com/
Flaunt Body,Bodycare,https://flauntbody.com/
Flowers & Moondust,Health & Wellness,https://www.flowersandmoondust.com/
Fly Body Fitness,Apparel,https://www.flybodyfitness.net/
Food Heaven,Health & Wellness,https://foodheavenmadeeasy.com/
Foot Nanny,Footwear,footnanny.com
Form Beauty,Beauty,https://formbeauty.com/
Foxie Cosmetics,Cosmetics,https://foxiecosmetics.com/
Free Expressions815,Clothing,http://www.free-expressions.store/
Freedom Apothecary,Health & Wellness,https://www.freedomapothecary.com/
Frolic and Sage,Candleshop,https://post21shop.com/pages/seller-profile/frolic__sage
FUBU,Apparel,fubu.com
Gabnic Designs,Spiritual/Homegoods,https://www.etsy.com/shop/GabnicDesigns?source=aw&utm_source=affiliate_window&utm_medium=affiliate&utm_campaign=us_location_buyer&utm_term=3657&utm_content=304459&awc=6220_1592865653_081f08b6650a050a3706e7cfdd567a22
Galerie.LA,Apparel,https://galerie.la/
Garden Secrets Beauty,Beauty,http://www.etsy.com/shop/gardensecretsbeauty
Gardenia's Custom Cakes,Bakery/Desserts,https://www.gardeniascustomcakes.com/
Get the Butters Co.,Bath & Beauty,https://getthebutters.com/
Gilded,Candleshop,https://gildedbody.com/
GivingMeVibez,Health & Wellness,http://www.givingmevibez.com/
Glasswing Organics,Beauty,https://www.glasswingorganics.com/
GLH Beauty LLC,Beauty,http://www.glhbeauty.com/
Glimmer U,Skincare,https://www.glimmeru.com/
Glow Candle Bar,Candleshop,https://glowcandlebar.net/
Golde,Skin Care,https://golde.co/
Golden Flourish,Services,http://www.goldenflourish.co/
Gothic Lamb,Apparel,https://gothiclamb.com/password
Grace & Styles Boutique,Accessories,http://www.gracestylesboutique.com/
Green Family Jewels LLC,Clothing,https://greenfamilyjewels.com/
Greene Moments Studio,Health & Wellness,https://greenemoments.com/
Grey Remedy Shop,Home Goods,https://www.greyremedy.com/shop
Growth Edge Clothing,Clothing,https://linktr.ee/growth_edge
Guidance Whiskey,Food & Beverage,https://www.guidancewhiskey.com/
Guilt Free Pastries,Bakery/Desserts,https://www.guiltfreepastries.com/
Hair Are Us,Haircare,https://www.hairareus.com/
Hair Hatty,Haircare,https://hairhatty.com/
Hanahana Beauty,Skin Care,https://www.hanahanabeauty.com/
Handmade by Kae,Bodycare,https://www.handmadebykae.com/
Hanifa,Apparel,hanifa.co
Happy Kat Candles & Gifts,Decor/Furniture,http://happykatcandles.com/
Harlem Candle Co. ,Candleshop,https://www.harlemcandlecompany.com/
Harper & Me INC,Clothing,http://www.harperme.com/
Headdress By Sheri,Accessories,https://headdressbysheri.com/
Heal Haus,Health & Wellness,https://healhaus.myshopify.com/
Healthy On You,Food,https://www.healthyonyou.com/
Hello Mama Box,Beauty,http://hellomamabox.com/
Hello Wildflowerrr,Spiritual/Homegoods,https://www.etsy.com/shop/HelloWildflowerrr?source=aw&utm_source=affiliate_window&utm_medium=affiliate&utm_campaign=us_location_buyer&utm_term=3657&utm_content=304459&awc=6220_1592865620_092570a60f0d5d0e5aeb6ff674f3b00e
Hellwig By Tikia,Clothing,http://hellwigbytikia.com/
Herbal Gods,Health & Wellness,https://herbalgods.com/
Heritage Apothecary,Spiritual/Homegoods,https://www.etsy.com/shop/HeritageApothecary?source=aw&utm_source=affiliate_window&utm_medium=affiliate&utm_campaign=us_location_buyer&utm_term=3657&utm_content=304459&awc=6220_1592865359_36f470b5ea0268486058f874ed424462
Honey Butter Bakery,Bakery/Desserts,https://www.honeybutterbakery.com/
Honey Dipped Co.,Skincare,https://www.iamhoneydipped.com/
Honey Mami,Skincare,https://honeymami.bigcartel.com/
Hope For Flowers,Apparel,hopeforflowers.com
Horizon Real Estate Solutions,Services,http://www.horizonresolutions.com/
House of Aama,Apparel,https://houseofaama.com/
Hummingbyrd Naturals,Beauty,http://hummingbyrdnaturals.com/
Hyper,Skincare,https://gethyperskin.com/
Iced Gems Baking,Bakery/Desserts,http://www.icedgemsbaking.com/
Ifa Can Elements,Spiritual/Homegoods,https://www.etsy.com/shop/Ifacanelements?source=aw&utm_source=affiliate_window&utm_medium=affiliate&utm_campaign=us_location_buyer&utm_term=3657&utm_content=304459&awc=6220_1592865603_b1f1377e9760f0c4e3fa1fe3f2f308c5
Ignite Your Peace,Decor/Furniture,http://igniteyourpeace.com/
Into The Light LLC,Health & Wellness,http://intothelightwithkaren.com/
Isidora Akemi LLC,Beauty,http://isidoraakemi.com/
IT Urban Boutique,Accessories,https://www.iturbanboutique.com/
Its All Good Bakery,Bakery/Desserts,http://www.itsallgoodbakery.com/home.php
Ivory B.,Accessories,https://www.ivoryb.com/
Ivy’s Tea Co.,Food,http://www.ivystea.com/
Iwi Fresh,Bath & Body,https://www.iwifresh.com/
Iya Foods,Food & Beverage,https://www.iyafoods.com/
Jamille Textiles,Clothing,http://adiajamille.com/jamilletextiles
JCHIC Style Studio,Clothing,http://www.jchiclife.style/
Jentl,Skincare,jentl.com
Jive Juice,Food & Beverage,https://jivejuicecompany.com/
Jo's Cupcake Creations,Bakery/Desserts,https://www.facebook.com/Joscupcakecreations/
Jobbing With Jas,Clothing,http://www.jobbingwithjas.com/
Joe and Monroe,Candleshop,https://joeandmonroe.com/
Jones Bar-B-Q,Food & Beverage,https://www.jonesbbqkc.com/
Judith's Dessert Boutique,Bakery/Desserts,http://www.judithsdessertboutique.com/
Just Kweenin,Spiritual/Homegoods,https://www.etsy.com/shop/JustKweenin?source=aw&utm_source=affiliate_window&utm_medium=affiliate&utm_campaign=us_location_buyer&utm_term=3657&utm_content=304459&awc=6220_1592865493_b48b0f11bd6eef7c29c7edebc0821a8e
Just Like Me! Book Box,Literature,http://justlikemebox.com/
Justice of the Pies,Bakery/Desserts,https://www.justiceofthepies.com/
K The Other Way,Decor/Furniture,http://www.ktheotherway.com/
Kaeess Nail Polish,Beauty,http://www.kaeessnailpolish.com/
Kahmune,Footwear,kahmune.com
Kara Hinson,Art,https://www.karahinson.com/
KarynMichelle - Creative Expressions,Accessories,http://www.karynmichelle.com/
Kashmir VIII,Accessories,http://kashmirviii.bigcartel.com/
Keke Reaux,Accessories,https://www.etsy.com/shop/KekeReaux
Kelly U. Fine Art Collection,Decor/Furniture,http://www.kellyufineart.com/
Kicks n Buckets,Clothing,https://kicksnbuckets.com/
Klur,Health & Beauty,https://klur.co/collections/shop
KNC Beauty,Skin Care,kncbeauty.com
KNC Beauty,Beauty,https://kncbeauty.com/
KNKY Deli + Wandaren Style,Clothing,http://www.knkydeli.com/
Koko D.,Swimwear,http://www.kokodnyc.com/
Kolby Brianne,Apparel,http://www.kolbybrianne.com/
Kupcakerie,Bakery/Desserts,https://www.kupcakerie.com/
La Botica,Candleshop,https://www.laboticanyc.com/
Lait de Coco,Vintage & Jewelry,https://laitdecocostudio.com/
Lalu's Roots N Conjure,Spiritual/Homegoods,https://www.etsy.com/shop/LalusRootsNConjure?source=aw&utm_source=affiliate_window&utm_medium=affiliate&utm_campaign=us_location_buyer&utm_term=3657&utm_content=304459&awc=6220_1592865544_4faa6239bb77885ce3d6b49421ef9e4c
Lauren Napier Beauty,Skin Care,https://www.laurennapier.com/
Law Beauty Essentials,Beauty,https://www.lawbeautyessentials.com/
Leaves of Magic,Health & Wellness,http://www.naturalbyafrica.com/
Lee Lee's Rugelach,Bakery/Desserts,https://www.leeleesrugelach.com/
Lemlem,Apparel,https://www.lemlem.com/
LevanaNINE,Health & Wellness,http://www.levananine.com/
Liha Beauty,Bodycare,https://lihabeauty.com/
Lingua Nigra,Apparel,https://linguanigra.com/
Linoto,Home Goods,https://www.linoto.com/
LipVoyage,Beauty,http://www.lipvoyage.com/
Lissa Beauty Kollection,Skincare,https://www.lissabeautykollection.co/
Lit Brooklyn,Candleshop,https://www.litbklyn.co/
LITerate Minds,Literature,https://www.literatemindsread.com/
Little Crystal Galaxy,Spiritual/Homegoods,https://www.etsy.com/shop/LittleCrystalGalaxy?source=aw&utm_source=affiliate_window&utm_medium=affiliate&utm_campaign=us_location_buyer&utm_term=3657&utm_content=304459&awc=6220_1592865689_62664bf81e6d6ea073f73ed018c7a904
Local European,Apparel,https://localeuropean.com/
Local European,Apparel/Accessories,https://localeuropean.com/
Local Green,Food & Beverage,http://www.localgreenatlanta.com/
Lolly Lolly Ceramics,Home Goods,https://lolly-lolly.com/
Lou the French on the Block,Food & Beverage,https://www.louthefrenchontheblock.com/
Love on 26 LLC,Health & Wellness,http://www.loveon26.com/
"Love, Vara",Hosiery,https://www.lovevera.com/
Lovestruck Whipped Body Butters,Health & Wellness,http://lovestruckwhippedvodybutters.com/
Luna & Lumi,Spiritual/Homegoods,https://www.etsy.com/shop/LunaLumi?ref=simple-shop-header-name&listing_id=810869641
Lust for Nails,Nailcare,https://lustfornails.com/
Luxe by Lay’na,Beauty,http://www.luxebylayna.com/
Lynda Lou,Apparel,https://www.lyndalouboutique.com/
Magnolia Lush,Bath & Beauty,https://www.magnolialush.com/
Mahnal,Accessories,https://mahnal.com/
Maison Noir Wines,Food & Beverage,https://maisonnoirwines.com/
Make My Cake,Bakery/Desserts,http://www.makemycake.com/
Malaika Apparel,Apparel,https://www.malaikaapparel.com/shop
Marjorie's Beef Jerky,Food & Beverage,http://www.marjoriesbeefjerky.com/
Mary Louise Cosmetics,Cosmetics,https://www.mymarylouise.com/
Mary Plans Vacation,Services,http://www.maryplansvacation.com/
Mateo New York,Jewelry,mateonewyork.com
Mayvenn,Hair,https://shop.mayvenn.com/
McBride Sisters Wine Collection,Food & Beverage,https://www.mcbridesisters.com/
Me & the Bees Lemonade,Food & Beverage,https://www.meandthebees.com/
Melanation,Apparel,https://www.melanation.org/shop/
Melanie Marie,Jewelry,https://jewelry.melaniemarie.com/
Mented Cosmetics,Cosmetics,https://www.mentedcosmetics.com/
MFAD Creative Group LLC,Services,http://www.management4aday.com/
Midnite Confection,Bakery/Desserts,http://www.midniteconfection.com/
Mielle Organics,Haircare,https://mielleorganics.com/
Milestone Events & Celebrations,Services,http://www.mymilestoneevents.com/
Mint Swim,Swimwear,https://www.mint-swim.com/
Molten Consulting Group,Services,http://www.motenconsultinggroup.com/
Monie Naturals,Bath & Beauty,https://moniesquared.bigcartel.com/
Montys Neighborhood Snacks,Bakery/Desserts,https://www.facebook.com/MontysNeighborhoodsnacks/
Moon Cosmetics,Cosmetics,https://shopmoonxcosmetics.com/
Motherland Essentials,Bath & Beauty,https://www.motherlandessentials.com/collections/all
Movita Organics,Health & Wellness,https://www.movitaorganics.com/
Mrs Jacks Body Food,Health & Wellness,http://www.mrsjackssbodyfoods.com/
Mutha Magick Apothecary,Spiritual/Homegoods,https://www.muthamagickapothecary.com/
My Beautiful Fluff,Clothing,http://mybeautifulfluff.com/shop
My Melanin Fits,Accessories,http://mymelaninfits.com/
My Sunday 2 Sunday,Haircare,https://mysunday2sunday.com/
Myavana,Haircare,myavana.com
Myavana,Haircare,https://www.myavana.com/
MySampleHAUS,Decor,https://www.mysamplehaus.com/
Mystic Momma,Health & Wellness,https://www.mysticmomma.net/
Na’Toria Marketing & Design Solutions,Services,http://www.natoria.co/
Naked Flamingo,Skincare,http://nakedflamingoskin.com/
Nakimuli,Swimwear,https://www.nakimuli.com/
Nana Catherine’s Apothecary,Health & Wellness,https://nanacatherinesapothecary.com/
Nana's Girls Squared,Spiritual/Homegoods,https://www.etsy.com/shop/NanasGirlsSquared?source=aw&utm_source=affiliate_window&utm_medium=affiliate&utm_campaign=us_location_buyer&utm_term=3657&utm_content=304459&awc=6220_1592865568_d403d442e7320cc786aab5bdcb71d037
Nappily Naturals,Bath & Body,https://nappilynaturals.com/
Natural Cuties,Beauty,http://www.iamanaturalcutie.com/
Natural Jewels,Beauty,http://www.shopnaturaljewels.com/
Naturally Made With Love,Beauty,https://naturallymadewithlove.org/
Natures Pleasantries LLC,Health & Wellness,http://naturespleasantries.com/
Newdii,Jewelry,https://www.etsy.com/shop/NewdiiCrystals
Ni’kita Wilson Beauty Chemist,Beauty,http://www.nikitawilsonbeauty.com/
Nigel's Jamaican Almond Oil,Bath & Beauty,https://jamaicanalmondworld.com/
Nine Beauty,Skincare,https://linktr.ee/nine__beauty
Nola Skinsentials,Bath & Beauty,https://www.nolaskinsentials.com/
Not Boney LLC,Clothing,http://www.not-boney.com/
Nroda,Eyewear,https://nroda.com/
Nubian Skin,Hosiery,https://us.nubianskin.com/
Nudies,Intimates,https://nudies.shop/
NuEssence,Skincare,https://msha.ke/nuessence__/
Nur Ceramics,Home Goods,http://www.nurceramics.com/
NXC Vintage Shop,Vintage,https://www.nxcvintageshop.com/
Ofurre,Swimwear,https://ofuure.com/collections/swimwear
Okiki,Cosmetics,https://www.okikiskincare.co.uk/
OliviaReese,Clothing,http://www.oliviareeseclothing.com/
OMA the Label,Accessories,https://www.omathelabel.com/
Omi Woods,Jewelry,https://omiwoods.com/
"On The Go Photo, LLC",Services,http://onthegophototn.com/
OOO Polish,Beauty,http://www.ooopolish.com/
Organic Bath Co.,Bodycare,https://www.organicbath.co/
Organic Grow Hair Co.,Haircare,https://organigrowhairco.com/
Oui the People,Bodycare,https://www.ouithepeople.com/
"Our Legacy Press, LLC",Services,http://ourlegacipress.com/
Pat McGrath,Beauty,https://www.patmcgrath.com/pages/divine-rose-collection
Pat McGrath Labs,Cosmetics,https://www.patmcgrath.com/
Pattern Beauty,Haircare,https://patternbeauty.com/
Peak and Valley Co.,Health & Wellness,https://peakandvalley.co/
Pear Nova,Nailcare,https://pearnova.com/
Pear Nova,Beauty,https://pearnova.com/gel
Penthouse Sweets,Bakery/Desserts,https://penthousesweetschicago.com/
Perfect Blue Alchemy,Beauty,http://www.perfectbluealchemy.com/
Petsi Pies,Bakery/Desserts,https://petsipies.com/
Petty Butter Inc.,Bath & Beauty,https://linktr.ee/pettybutter
Phoenix InPhusions,Bath & Body,https://webuyblack.com/phoenix-inphusions
Photosnaps by Kris B,Photography,https://www.photosnapsbykrisb.com/online-store
Pietisserie,Bakery/Desserts,https://www.pietisserie.com/
Pinckney Cookie Cafe,Food & Beverage,https://lovethesecookies.com/
Pink Cupcakes,Bakery/Desserts,http://www.natspinkcupcakes.com/
Piscean Spirituality,Spiritual/Homegoods,https://www.etsy.com/shop/PisceanSpirituality?source=aw&utm_source=affiliate_window&utm_medium=affiliate&utm_campaign=us_location_buyer&utm_term=3657&utm_content=304459&awc=6220_1592865454_fcf214fe9361b84c64e4ee38f97bb9d1
PLANT Apothecary,Beauty,https://plantapothecary.com/
Plant Based Jeff,Health & Wellness,https://plantbasedjeff.com/?ref=m1bwwqcvfsj
Pollymetics,Skincare,https://www.pollymetics.com/
Pot Twist Ceramics,Decor/Furniture,http://pottwistceramics.com/
Pottery by Osa,Home Goods,https://www.etsy.com/shop/potterybyosa/
Precision Plus,Services,http://www.precisionplus.co/
Predominantly Black,Candleshop,https://www.predominantlyblack.com/collections/all
Pretty Babes Cosmetics,Cosmetics,https://www.prettybabescosmetics.com/
Pretty Honest Shop,Candleshop,https://www.prettyhonestshop.com/
Pretty Mushroom,Health & Wellness,https://prettymushroom.com/
Pretty Write,Services,http://www.instagram.com/prettywrite_llc
"Principle, LLC",Clothing,https://oneprincple.com/
Project Pop,Food & Beverage,https://www.eatprojectpop.com/
Propa Beauty,Beauty,https://www.propabeauty.com/
Pur Home,Health & Wellness,http://www.pur-home.com/
Pyer Moss,Apparel,pyermoss.com
Queentopia Beauty,Bath & Body,https://queentopiabeauty.myshopify.com/
Radhi Skin,Beauty,https://radhiskin.com/
Rain + Sky Home Decor,Decor/Furniture,https://www.rainskyhome.com/
Raw Goodness LLC,Beauty,http://rawgoodness.org/
Real Chicks Rock!,Services,http://www.realchicksrock.com/
Red Bay Coffee,Food & Beverage,https://www.redbaycoffee.com/
Red Dirt,Beauty,http://reddirthandmade.com/
Redoux,Bodycare,https://redoux.nyc/
Relaunch in Color,Nailcare,https://www.relaunchincolor.com/relaunchnailpolish
Relax,Beauty,https://relaxspaandbeauty.com/products/
